,Date,HS Code,Product Description,Consignee,Notify Party Name,Shipper,Std. Quantity,Std. Unit,Standard Unit Rate INR,Value,Country of Origin,Country of Destination,Port of Destination,Quantity,Unit,Unit Rate $,Actual Duty,Port of Origin,Shipment Mode,Measurment,Bill of Entry No,Port of Delivery,Container TEU,Freight Term,Marks Number,HS Product Description,Gross Weight,Consignee Address,Shipper Address,Notify Party Address,Country Name
17097,2021-01-25 00:00:00,81052000,CR-CO POWDER FOR LASER SYNTHESIS=2 BILLS,NOVADENT S R L RM MUN CHISINAU,,BLUE LASER LINES SRL STR INVATATORU,10.0,KGS,-,3735.27,Romania,Moldova,Not Available,10.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Moldova T3  Import
17098,2021-03-30 00:00:00,81052090,BOND 855 01/P1,PT SAINT GOBAIN ABRASIVES DIAMAS,,Saint Gobain HPM Polska Sp zoo,1.0,KGS,-,251.0,Poland,Indonesia,Soekarno-hatta Apt/jakarta,1.0,KGM,251,0,Istanbul,-,-,099653,-,-,-,-,,0.0,JL.RAYA BEKASI KM.27 PONDOK UNGU HARAPAN JAYA-BEKASI UTARA KOTA BEKASI,"62-600 Kolo, Torunska Street, 239/241, Poland.",,Indonesia T3  Import
17099,2021-01-27 00:00:00,81052090,METAL BOND 1-37-4,PT SAINT GOBAIN ABRASIVES DIAMAS,,UNIVERSAL SUPERABRASIVES,75.0,KGS,-,4873.45,United States,Indonesia,Soekarno-hatta Apt/jakarta,75000.0,GRM,0.0649793333333333,0,Ohare Aptchicago,-,-,025241,-,-,-,-,,0.0,JL.RAYA BEKASI KM.27 PONDOK UNGU HARAPAN JAYA-BEKASI UTARA KOTA BEKASI,"200 FULLERTON AVE,Illinois IL,CAROL STREAM Illinois IL UNITED STATES O",,Indonesia T3  Import
17100,2021-01-18 00:00:00,81052090,AMDRY XPT 516 POWDER 10 LB,PT GE NUSANTARA TURBINE SERVICES CE,,OERLIKON METCO SINGAPORE PTE LTD,20.0,LBR,-,786.61,Singapore,Indonesia,Soekarno-hatta Apt/jakarta,20.0,LBR,39.3305,0,Singapore,-,-,001753,-,-,-,-,,0.0,JALAN PAJAJARAN NO 154 KP-IV||PAMOYANAN CICENDO TAX ID: 01. 678. 03|6. 3-441. 000,SINGAPORE 508913  SG 508913 SG,,Indonesia T3  Import
17101,2021-05-20 00:00:00,8105200000,NOT AVAILABLE,Z To Order and NA,,,1.0,KGS,-,188.53,Germany,Colombia,Not Available,1.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF THE METALLURGY OF COBALT; UNWROUGHT COBALT; POWDER,1.1,,,,Columbia T3+  Import
17102,2021-04-08 00:00:00,8105200000,NOT AVAILABLE,Z To Order and NA,,,4500.0,KGS,-,228419.32,Canada,Colombia,Not Available,4500.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF THE METALLURGY OF COBALT; UNWROUGHT COBALT; POWDER,4680.0,,,,Columbia T3+  Import
17103,2021-02-22 00:00:00,810520,SMM COBALT CATHODE ,KINTETSU WORLD EXPRESS USA INC,KINTETSU WORLD EXPRESS USA INC,KINTETSU WORLD EXPRESS INC,40.0,DRM,-,0.0,Japan,United States,Los Angeles,40.0,DRM,-,-,Kobe,-,-,,-,0,-,"SMM COBALT CATHODE 20, 000KGS LOT#01003(32DRU MS) LOT#01002(8DRUM MADE IN JAPAN PO#:9267 ",,21144.0,DUMMY DUMMY WA 99999 US,"EXPORT SEA FREIGHT OPERATION CENTER9999 3010001014251 1-2-4 KINSHI,SUMIDA-KU,TOKYO, 130-0013,  13000   ",DUMMY DUMMY WA 99999 US,USA T3+  Import
17104,2021-02-21 00:00:00,8105203000,COBALT COPPER ALLOY ,Z To Order and NA,Z To Order and NA,Z To Order and NA,585.0,PKG,-,0.0,South Korea,United States,Seattle,585.0,PKG,-,-,Busan,-,-,,-,0,-,NO MARKS ,,500496.0,,,,USA T3+  Import
17105,2021-02-21 00:00:00,8105203000,COBALT COPPER ALLOY ,Z To Order and NA,Z To Order and NA,Z To Order and NA,585.0,PKG,-,0.0,South Korea,United States,Seattle,585.0,PKG,-,-,Busan,-,-,,-,0,-,NO MARKS ,,500496.0,,,,USA T3+  Import
17106,2021-04-13 00:00:00,810520,"2, 3, 5-TRIMETHYL PYRAZINE",WALMAY LOGISTICS INC 20955 PATHFINDER ROAD SUITE 332,WALMAY LOGISTICS INC 20955 PATHFINDER ROAD SUITE 332,SHANGHAI OG ENTERPRISES COMPANY LIM,407.0,DRM,-,0.0,China,United States,New York,407.0,DRM,-,-,Yangshan,-,-,,-,0,-,NO MARKS ,,24048.0,"DIAMOND BAR,CA 91765
TEL: 909-595-8818 FAX: 909-444-2127
EMAIL:OPERATIONS@WALMAYLOGISTICS.","WAREHOUSE & CARGO DIST BR RM2304, NO|SHANGHAI SH 200082|CHINA","DIAMOND BAR,CA 91765
TEL: 909-595-8818 FAX: 909-444-2127
EMAIL:OPERATIONS@WALMAYLOGISTICS.",USA T3+  Import
17107,2021-08-02 00:00:00,810520,NIKKELVERK COBALT METAL PACK IN 250KG DRUMS 104 ON PALLETS GROSS WEIGHT 26582 NETT 260000 HS CODE 8105200 ,Z To Order and NA,Z To Order and NA,Z To Order and NA,1040.0,NOS,-,0.0,Belgium,United States,Baltimore,1040.0,PCS,-,-,Belgium,-,-,,-,0,-,N/M . ,,265820.0,,,,USA T3+  Import
17108,2021-08-02 00:00:00,810520,NIKKELVERK COBALT METAL PACK IN 250KG DRUMS 104 ON PALLETS GROSS WEIGHT 26582 NETT 260000 HS CODE 8105200 ,Z To Order and NA,Z To Order and NA,Z To Order and NA,1040.0,NOS,-,0.0,Belgium,United States,Baltimore,1040.0,PCS,-,-,Belgium,-,-,,-,0,-,N/M . ,,265820.0,,,,USA T3+  Import
17109,2021-07-08 00:00:00,810520,"COBALT COPPER ALLOY ORIGIN- DRC GROSS WEIGHT 249.885 MT NET 249.592 NUMBER OF BAGS 293 ""TARIFF CODE- 8105.20.20 COBALT""",Z To Order and NA,GLENCORE AG C O GLENCORE CANADA CO,Z To Order and NA,293.0,BAG,-,0.0,South Korea,United States,Everett,293.0,BAG,-,-,Busan,-,-,,-,0,-,N/M . ,,249885.0,,,2 LONGYEAR DRIVE|SUDBURY SMELTER CUSTOM FEED MATERIA,USA T3+  Import
17110,2021-10-16 00:00:00,810520,"COBAL POWEDER GRADE - X 250 KG DRUM ON 10 ALLETS- COBALT POWDER HS CODE: 8105.2 0.00 NET WEIGHT: 10 ,  000 KGS CERS NO: SA788220 2109021058105 SHIPPER DECLARES: PALLETS AND UNNAGE CONTAINED THE SHIPMENT CONSTRUC TED FROM HEAT TREATED WOOD. 3077ENVIRONMEN TALLY HAZARDOUS SUBSTANCE SOLID N.O.S F-A ,   ",CCQM COMERCIAL CATARINENSE QUIMIC,CCQM COMERCIAL CATARINENSE QUIMIC,NEW PROVIDENCE METALS MARKETING INC P O BOX SS 6317 1ST FLOOR,40.0,DRM,-,0.0,Bahamas,United States,New York,40.0,DRM,-,-,O P Bahamas,-,-,,-,0,-,NO MARKS ,,10400.0,"RUA FRANCISCO REIS, 427 - CORDEIROS|ITAJAI SC 88311-710 BRAZIL","P.O. BOX SS-6317 1ST FLOOR, ONE 
MONTAGUE PLACE, SUITE 1000 
MONTAGU FORESHORE, EAST BAY STREET*","RUA FRANCISCO REIS, 427 - CORDEIROS|ITAJAI SC 88311-710 BRAZIL",USA T3+  Import
17111,2021-07-10 00:00:00,810520,"UN 3077 ENVIRONMENTALLY HAZARDOUS 5 PACKAGES CONTAINING 120 - STEEL (1A2) DRUMS X 25 KG (NET QTY WT EACH) SUBSTANCE , SOLID N.O.S. (COBALT)",KORLOY INC-,Z To Order and NA,UMICORE CANADA INC,120.0,NOS,-,0.0,Canada,United States,Seattle,120.0,PCS,-,-,Canada,-,-,HLCUVANLF06619AA,-,0,-,NO MARKS . ,,3437.0,"953-1, DOKSAN-DONG,GEUMCHEON-GU SEO UL 153-823, KOREA Incheon Intl Apt/ Seoul, , Korea, Republic of Korea, Republic of","PO BOX 3538 FORT SASKATCHEWAN, A|LBERTA, CANADA TELEX: T8L 2T4|.",,USA T3+  Import
17112,2021-07-19 00:00:00,810520,SMM COBALT CATHODE,MITSUI CO USA INC,Z To Order and NA,MITSUI CO LTD,40.0,DRM,-,0.0,Panama,United States,Baltimore,40.0,DRM,-,-,Panama,-,-,SUWHHMSU21000709,-,0,-,"SMM COBALT CATHODE 10, 000KGS LOT#10304(4DRUMS) LOT#10401(16DRUMS) MADE IN JAPAN PO#220180 LOT#10203(2DRUMS) LOT#10204(3DRUMS) LOT#10301(3DRUMS) LOT#10401(2DRUMS) LOT#10402(6DRUMS) PO#:581427 ",,21144.0,"960 N GLADE RD. PASCO, WA 99301 UNITED STATES TEL
12138961231 FAX:+12136270821","J.P.O BOX NO.8220TOKYO, JAPAN",,USA T3+  Import
17113,2021-06-23 00:00:00,81052000,"LOADED ON TO 16 PALLETS UN3077,  ENVIRONMENTALLY HAZARDOUS SUBSTANCE,  SOLID, N.O.S.,    (COBALT)  ,  CLASS 9,  PGIII,  MARINE POLLUTANT,  ",Z To Order and NA,Z To Order and NA,Z To Order and NA,160.0,DRM,-,0.0,Belgium,United States,Norfolk,160.0,DRM,-,-,Belgium,-,-,BANQVAA0384585,-,0,-,BORCHERS PO# 4500283320-5 PALM 034147 8173914 30090752 NO MARKS ,,33808.0,,,,USA T3+  Import
17114,2021-09-28 00:00:00,81052000,"LOADED ON TO 16 PALLETS UN3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S.,    (COBALT)  ,  CLASS 9,  PGIII,  MARINE POLLUTANT,  EMS NO.F-A S-F ",Z To Order and NA,Z To Order and NA,Z To Order and NA,160.0,DRM,-,0.0,Germany,United States,New York,160.0,DRM,-,-,Bremerhaven,-,-,BANQVAA0385806,-,0,-,BORCHERS PO# 4500283320-8 PALM 034747 30094599 8180361 NO MARKS ,,33808.0,,,,USA T3+  Import
17115,2021-05-26 00:00:00,810520,MENS TEE,THE GENERIC RETCHINK SHIRTS COME TO,Z To Order and NA,J APPAREL SOCIEDAD ANONIMA,7.0,BDL,-,0.0,Guatemala,United States,Port Everglades,7.0,BDL,-,-,Guatemala City,-,-,ECUWCBX00091824,-,0,-,NM ,,2254.0,"RETHINK FABRICS 3250 WEST HARMON|AVE LAS VEGAS, NV 89103","52 CALLE Y AVE PETAPA ZONA 12|COMPLEJO OFIBODEGA PETAPA OFIBOD 12|GUATEMALA, GUATEMALA|GUA",,USA T3+  Import
17116,2021-04-19 00:00:00,81052000,"LOADED ON TO 16 PALLETS ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S., (COBALT), CLASS 9, PGIII, MARINE POLLUTANT, EMS NO.F-A S-F NET WEIGHT 16000 KG",Z To Order and NA,Z To Order and NA,Z To Order and NA,160.0,DRM,-,0.0,Belgium,United States,Norfolk,160.0,DRM,-,-,Belgium,-,-,BANQVAA0383497,-,0,-,BORCHERS PO# 4500283320-3 PALM 033944 8168256 30087397 NO MARKS ,,33808.0,,,,USA T3+  Import
17117,2021-06-21 00:00:00,81052000,"LOADED ON TO 16 PALLETS UN3077,  ENVIRONMENTALLY HAZARDOUS SUBSTANCE,  SOLID, N.O.S.,    (COBALT)   CLASS 9,  PGIII,  MARINE POLLUTANT,  EMS NO.F-A S-F ",Z To Order and NA,V ALEXANDER CO INC,UMICORE FINLAND OY,160.0,DRM,-,0.0,Belgium,United States,Charleston,160.0,DRM,-,-,Belgium,-,-,BANQVAA0384402,-,0,-,1221008437 8174610 30090978 NO MARKS ,,33808.0,,KOBOLTTIAUKIO 1|PL 101|KOKKOLA FI,6620 SOUTH 33RD STREET BUILDING    J MCALLEX TX 78503 USA             ,USA T3+  Import
17118,2021-04-19 00:00:00,81052000,"LOADED ON TO 16 PALLETS ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S.,    (COBALT)   CLASS 9,  PGIII,  MARINE POLLUTANT,  EMS NO.F-A S-F NET WEIGHT 16000 KG ",Z To Order and NA,Z To Order and NA,Z To Order and NA,160.0,DRM,-,0.0,Belgium,United States,Norfolk,160.0,DRM,-,-,Belgium,-,-,BANQVAA0383497,-,0,-,BORCHERS PO# 4500283320-3 PALM 033944 8168256 30087397 NO MARKS ,,33808.0,,,,USA T3+  Import
17119,2021-04-19 00:00:00,81052000,"LOADED ON TO 16 PALLETS ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S.,    (COBALT)   CLASS 9,  PGIII,  MARINE POLLUTANT,  EMS NO.F-A S-F NET WEIGHT 16000 KG ",Z To Order and NA,Z To Order and NA,Z To Order and NA,160.0,DRM,-,0.0,Belgium,United States,Norfolk,160.0,DRM,-,-,Belgium,-,-,BANQVAA0383497,-,0,-,BORCHERS PO# 4500283320-3 PALM 033944 8168255 30087395 NO MARKS ,,33808.0,,,,USA T3+  Import
17120,2021-05-24 00:00:00,8105200000,"1. Cobalt unprocessed in ingots. PACK in tubs. Net weight 3210.8 kg. Brand K-1. Lot - lot - 289. Content Co 99.39% ,  other impurities. Manufacturer: no data. Trademark: no data.",PJSC Electrometallurgical Plant Dniprospetsstal named after AV Kuzmin,,C STEINWEG HANDELSVEEM B V PARMENTIERPLEIN 1 3088 GN ROTTERDAM,3210.8,,-,167140.89,Russia,Ukraine,Not Available,3210.8,KGS,-,0,Not Available,-,-,-,-,-,-,-,,3321.2,"69008 Ukraine Zaporozhye region, Zaporozhye, street Southern Highway building 81","THE NETHERLANDS EORI (ECONOMIC 
OPERATOR REGISTRATION AND 
IDENTIFICATION)NUMBER :NL001853843*",,Ukraine T3+  Import
17121,2021-04-22 00:00:00,8105200000,"1. STELLITE 12 cobalt-based powder for hard alloy surfacing on the edge edges of the D49 diesel diesel internal combustion engine valve plate. Commercial name: STELLITE 12 - 150-63 um powder is a cobalt-based alloy with high heat resistance and corrosion resistance , as well as resistance to wear and abrasion, which allows it to be used at temperatures up to 700 C. Nominal hardness at temperatures up to 700 C - 328 HV   (Vickers)   Wear resistance is mainly due to the unique characteristics of the solid carbide phase dissolved in doped CoCr matrix .Chemical composition of STELLITE 12 powder according to the manufacturer's quality certificate: C - 1,700%; S - 0.001%; Co - 53.99%   (Balance)  ; Cr - 31.1%; Fe - 1.3%; Mg - 0.4%; Mo - 0.2%; Ni - 1.7%; Si - 1.0%; W - 8.5%; Other elements - 0.1%. It is intended for surfacing of a firm alloy on edges of a plate of the valve of the diesel diesel engine of internal combustion of type D49. Not for military use. It is made according to the technical documentation of the producer. Trademark: STELLITE. Manufacturer: KENNAMETAL INC.",Svitanok LLC,,DELORO WEAR SOLUTIONS GMBH,100.0,,-,7926.93,United States,Ukraine,Not Available,100.0,KGS,-,0,Not Available,-,-,-,-,-,-,-,,110.0,"Ukraine, 72319, Zaporozhye region, Melitopol city, Heroes of Ukraine Street, bldg. 48, apt. 158","SHIPPING DEPARTMENT#ZUR BERGPFLEGE 51-53,KOBLENZ,07 GERMANY 56070",,Ukraine T3+  Import
17122,2021-04-02 00:00:00,8105200000,"1. Extrafine cobalt powder 29230171 for the manufacture of diamond tools. Batch № 2923000989 cobalt powder Co - 99.9% ,  oxygen O2 - 0.39% ,  Fisher grain size 1.4 μm ,  has no magnetic properties. Only 1000 kg.",DI STAR LLC,,UMICORE COBALT SPECIALTY MAT BELGIUM,1000.0,,-,74312.46,Belgium,Ukraine,Not Available,1000.0,KGS,-,0,Not Available,-,-,-,-,-,-,-,,1199.6,"36007, M.POLTAVA, VUL.M.BIRYUZOVA, 45A",NVUMICORE SA BELGIUM.,,Ukraine T3+  Import
17123,2021-02-10 17:04:00,8105200000,"1. Cobalt unprocessed - electrolytic - ,  in the form of rectangular pieces ,  in 2 cylindrical containers of 250 kg ,  cobalt content 99.95% ,  Lot 4231 ,  used for protective coatings on metal products: -Cobalt cut cathodes 1x1 ' ,  LOT 4231 ,  quantity - 500 kg.",PATON TURBINE TECHNOLOGIES LLC,,C STEINWEG HANDELSVEEM B V PARMENTIERPLEIN 1 3088 GN ROTTERDAM,500.0,,-,20610.0,Russia,Ukraine,Not Available,500.0,KGS,-,0,Not Available,-,-,-,-,-,-,-,,522.0,"03150, Kyiv, street Antonovich (Gorky), 68. Ukraine.","THE NETHERLANDS EORI (ECONOMIC 
OPERATOR REGISTRATION AND 
IDENTIFICATION)NUMBER :NL001853843*",,Ukraine T3+  Import
17124,2021-09-10 00:00:00,8105200000,"1.Cobalt-based powders: -Cobalt-based powder TAS WC-300 with a particle size of -45 + 15um   (Co-based powder TAS WC-300 -45 + 15um)   - 50kg ,  Used for high-speed spraying ,  to create anti-corrosion coating on surfaces. Not for military use. Not dual-use. Manufacturer C&M Technologies GmbH; Trademark C&M; Country of manufacture DE;",FAST ENERGY SUPERHARD COATING PLANT LLC,,SULIQ SP Z O O,50.0,,-,3779.89,European Union,Ukraine,Not Available,50.0,KGS,-,0,Not Available,-,-,-,-,-,-,-,,52.1,"Dnipro, street O. Honchara, house 28A, building letter K-2, room 202",,,Ukraine T3+  Import
17125,2021-07-26 00:00:00,8105200000,"1. Raw cobalt: -Cobalt cathodes 1 * 1 ,  cobalt Co min 99.96% ,  other ranges -500kg.-Cobalt in ingots ,  cobalt 99.45% -511.40kg.Used in the metallurgical industry for the production of ingots.Not available waste and scrap.Country of production RU.Manufacturer of JSC Kola GMTCort brand NORILSK NICKEL",ASM ALOIS LLC,,C STEINWEG HANDELSVEEM B V PARMENTIERPLEIN 1 3088 GN ROTTERDAM,1011.4,,-,52989.41,Russia,Ukraine,Not Available,1011.4,KGS,-,0,Not Available,-,-,-,-,-,-,-,,1047.4,"03124 Kyiv, Vaclav Havel Blvd., building 16","THE NETHERLANDS EORI (ECONOMIC 
OPERATOR REGISTRATION AND 
IDENTIFICATION)NUMBER :NL001853843*",,Ukraine T3+  Import
17126,2021-08-05 00:00:00,8105200000,"1. Cobalt powder - 200 kg   (used for the production of tool steels and alloys ,  the manufacture of permanent magnets and the manufacture of paints and varnishes)  . Manufacturer Shu Powders Africa Pty. LtdCountry of production ZASHU POWDERS trademark",JSC KVN Rapid,,DHL Parcel Polska Sp z o o,0.0,,-,0.0,,Ukraine,Not Available,0.0,KGS,-,0,Not Available,-,-,-,-,-,-,-,,250.0,"02099, Kyiv, Zroshuvalna Street, 7 Ukraine",Specialty Metals Resources S.A.,,Ukraine T3+  Import
17127,2021-09-10 00:00:00,8105200000,"1.Power   (solder)   of cobalt alloyUTP PLASweld   (TM)   Celsit706 -65kg   (Cr-29% ,  W-4.6% ,  C-1.1% ,  Co-about 62%)   Country of manufacture: EUManufacturer: Voestalpine Bohler WeldingCEE GmbH. Trademark: BOHLER",LLC Interchem BTV,,voestalpine Bohler Welding CEE GmbH,65.0,,-,4499.31,European Union,Ukraine,Not Available,65.0,KGS,-,0,Not Available,-,-,-,-,-,-,-,,69.0,"07300, Kyiv region, Vyshhorod district, Vyshhorod, 4 Shlyuzova Street.",,,Ukraine T3+  Import
17128,2021-04-01 00:00:00,81052021,PO DE LIGAS A BASE DE COBALTO-CROMO-TUNGSTENIO,,,,1000.0,KGS,-,33675.0,Belgium,Brazil,Not Available,1000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,1000.0,,,,Brazil T1  Import
17129,2021-01-01 00:00:00,81052010,UNWROUGHT,,,,3000.0,KGS,-,94617.0,Zambia,Brazil,Not Available,3000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,3000.0,,,,Brazil T1  Import
17130,2021-03-01 00:00:00,81052029,OUTROS POS,,,,40000.0,KGS,-,496449.0,Turkey,Brazil,Not Available,40000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,40000.0,,,,Brazil T1  Import
17131,2021-04-01 00:00:00,81052029,OUTROS POS,,,,5.0,KGS,-,354.0,United States,Brazil,Not Available,5.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,5.0,,,,Brazil T1  Import
17132,2021-05-01 00:00:00,81052010,UNWROUGHT,,,,2000.0,KGS,-,100592.0,Morocco,Brazil,Not Available,2000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,2000.0,,,,Brazil T1  Import
17133,2021-09-01 00:00:00,81052090,OTHER,,,,26.0,KGS,-,1886.0,Germany,Brazil,Not Available,26.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,26.0,,,,Brazil T1  Import
17134,2021-10-01 00:00:00,81052021,PO DE LIGAS A BASE DE COBALTO-CROMO-TUNGSTENIO,,,,70.0,KGS,-,4100.0,China,Brazil,Not Available,70.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,70.0,,,,Brazil T1  Import
17135,2021-10-01 00:00:00,81052029,OUTROS POS,,,,4000.0,KGS,-,241435.0,Belgium,Brazil,Not Available,4000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,4000.0,,,,Brazil T1  Import
17136,2021-11-01 00:00:00,81052010,UNWROUGHT,,,,6000.0,KGS,-,311180.0,Canada,Brazil,Not Available,6000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,6000.0,,,,Brazil T1  Import
17137,2021-09-01 00:00:00,81052029,OUTROS POS,,,,18115.0,KGS,-,240857.0,New Caledonia,Brazil,Not Available,18115.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,18115.0,,,,Brazil T1  Import
17138,2021-12-21 00:00:00,8105200000,,Z To Order and NA,,Z To Order and NA,168.04,,-,21517.04,European Union,Ukraine,Not Available,168.04,KGS,-,0,Not Available,-,-,-,-,-,-,-,,197.0,,,,Ukraine T3+  Import
17139,2021-02-09 00:00:00,81052001,ELECTROLYTIC COBALT,IXM SA,,MINERA Y METALURGICA DEL BOLEOSA DE CV,40000.0,KGS,-,1114863.19,Mexico,United Kingdom,Not Available,40000.0,KGS,-,-,Manzanillo,-,-,-,-,-,-,-,COBALTO ELECTROLITICO,0.0,"15 RUE DE LAUSAMME 1201 GENEVA Geneve, GENEVA, SwitzerlandSDNF",SINALOA 106 DESP 301 ROMA SALAMANCA Y VALLADOLID,,Mexico T3  Export
17140,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.56,TON,-,28540.24,Belgium,Switzerland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
17141,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.002,TON,-,23.17,Austria,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Austria T1  Export
17142,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.06,TON,-,38951.22,Belgium,Argentina,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
17143,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.005,TON,-,2439.02,Italy,Iraq,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Export
17144,2021-02-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.01,TON,-,3440.96,Germany,United Arab Emirates,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
17145,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,52.139,TON,-,1589982.93,Belgium,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
17146,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.138,TON,-,20745.12,Austria,,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Austria T1  Export
17147,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.012,TON,-,1926.83,Croatia,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Croatia T1  Export
17148,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,3.0,TON,-,142097.56,Belgium,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
17149,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,2.667,TON,-,238597.56,Germany,Japan,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
17150,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.068,TON,-,66971.95,Germany,United Arab Emirates,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
17151,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.001,TON,-,535.37,Poland,Slovakia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Export
17152,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.004,TON,-,487.8,Austria,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Austria T1  Export
17153,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,2.414,TON,-,147000.0,Germany,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
17154,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,4.459,TON,-,306515.85,Germany,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
17155,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.21,TON,-,14459.76,Germany,South Korea,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
17156,2021-01-01 00:00:00,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.054,TON,-,7482.93,Germany,Croatia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
