,Date,HS Code,Product Description,Consignee,Notify Party Name,Shipper,Std. Quantity,Std. Unit,Standard Unit Rate INR,Value,Country of Origin,Country of Destination,Port of Destination,Quantity,Unit,Unit Rate $,Actual Duty,Port of Origin,Shipment Mode,Measurment,Bill of Entry No,Port of Delivery,Container TEU,Freight Term,Marks Number,HS Product Description,Gross Weight,Consignee Address,Shipper Address,Notify Party Address,Country Name
8746,2022-06-16,810411,MAGNESIUM INGOT,RIO TINTO ALCAN INC,BANSTRA TRANSPORTATION SYSTEM,TAIYUAN YIWEI INTERNATIONAL,90.0,PKG,-,0.0,China,United States,Tacoma,90.0,PKG,-,-,China,-,-,,-,0,-,GROSS WEIGHTNET WEIGHTLOT NOTHE SAMETHE ,,121408.0,"409-1190, AVENUE DES CANADIENS-|MONTREAL",MAGNESIUM TRADING CO. LTD|FUJIAYAO NITUN COUNTY YANGQU TOWN|TAIYUAN CHINA|VIKKI. ZHANG@YWMAG. COM,"3394 HWY 16 E. (BOX 95)SMITHERS, BC, V0J 2N0, CANADATEL:  (844) 847-6451ATTN: LAUREL DONALDSON   ",USA T3+  Import
8747,2022-07-09,810411,MAGNESIUM INGOTMAGNESIUM INGOTMATERIAL NO. 40090900PURCHASE ORDER LINE ITEM NO.  1...,RIO TINTO ALCAN INC,LIVINGSTON INTERNATIONAL INC,TAIYUAN YIWEI INTERNATIONAL,20.0,PKG,-,0.0,China,United States,Tacoma,20.0,PKG,-,-,China,-,-,,-,0,-,ORDER NO  3012657955ORDER NO  3012657955TO  RTA-MONTREALLOGISTICWAREHOUSE/QCH8S 4L8FROM TAIYUAN YIWEIINTERNATIONALMAGNESIUM INGOT,,19531.0,"409-1190, AVENUE DES CANADIENS-|MONTREAL",MAGNESIUM TRADING CO. LTD|FUJIAYAO NITUN COUNTY YANGQU TOWN|TAIYUAN CHINA|VIKKI. ZHANG@YWMAG. COM,"75 CAVALIER BLVD #325, FLORENCE, KY|41042 FLORENCE, BOONE, KENTUCKY, U|NITED STATES 1-859-2820269 TELEX: 4",USA T3+  Import
8748,2022-07-09,810411,MAGNESIUM INGOTMAGNESIUM INGOTMATERIAL NO. 40090900PURCHASE ORDER LINE ITEM NO.  1...,RIO TINTO ALCAN INC,IDEAL DEC,TAIYUAN YIWEI INTERNATIONAL,20.0,PKG,-,0.0,China,United States,Tacoma,20.0,PKG,-,-,China,-,-,,-,0,-,PALLET NOGROSS WEIGHTNET WEIGHTLOT NOTHE SAMETHE SAMETHE SAMETHE SAME,,19531.0,"409-1190, AVENUE DES CANADIENS-|MONTREAL",MAGNESIUM TRADING CO. LTD|FUJIAYAO NITUN COUNTY YANGQU TOWN|TAIYUAN CHINA|VIKKI. ZHANG@YWMAG. COM,"150, BOULEVARD MONTREAL-TORONTOMONTREAL (QC) H8S 4L8CONTACT:DAVID VACHONTEL: 1 514 634 8886 OR   ",USA T3+  Import
8749,2022-07-13,810411,MAGNESIUM INGOT - MAGNESIUM INGOT 7.5KG NET WEIGHT: 195534 KGS PO NO.: 3012944340 PURCHASEORDER LINE ITEM NO.: 1 BATCH NO.: 1 HARMONISED CODE: 8104.11.00 MATERIAL NO.: 40090900 CUSTOMS CLEARANCE: THROUGH LIVINGSTON INTERNATIONAL,RIO TINTO ALCAN INC,SOCIETE INTERNATIONALE LIVINGSTON,Z To Order and NA,200.0,PKG,-,0.0,South Korea,United States,Seattle,200.0,PKG,-,-,Busan,-,-,,-,0,-,"SUPPLIER NAME:SHANXI CREDIT MAGNESIUM CO., LTD. SUPPLYING PLANT BADA MAGNESIUMCO., METAL PO:3012944340 BUNDLE: GROSS WEIGHT: NET CAST:SAMESAME ",,196134.0,C/O BANDSTRA TRANSPORTATION SYSTEMS9920 RIVER DRIVE RICHMOND BC CANADA V6X 3S3 TEL: 1-604-270-0440; EMAIL:,,LIVINGSTON INTERNATIONAL6700 CHEMIN DE LA COTE DE LIESSE STST LAURENT QUEBEC H4T 2B5   ,USA T3+  Import
8750,2022-07-13,810411,MAGNESIUM INGOT - MAGNESIUM INGOT 7.5KG NET WEIGHT: 195534 KGS PO NO.: 3012944340 PURCHASEORDER LINE ITEM NO.: 1 BATCH NO.: 1 HARMONISED CODE: 8104.11.00 MATERIAL NO.: 40090900 CUSTOMS CLEARANCE: THROUGH LIVINGSTON INTERNATIONAL,RIO TINTO ALCAN INC,SOCIETE INTERNATIONALE LIVINGSTON,Z To Order and NA,200.0,PKG,-,0.0,South Korea,United States,Seattle,200.0,PKG,-,-,Busan,-,-,,-,0,-,"SUPPLIER NAME:SHANXI CREDIT MAGNESIUM CO., LTD. SUPPLYING PLANT BADA MAGNESIUMCO., METAL PO:3012944340 BUNDLE: GROSS WEIGHT: NET CAST:SAMESAME ",,196134.0,C/O BANDSTRA TRANSPORTATION SYSTEMS9920 RIVER DRIVE RICHMOND BC CANADA V6X 3S3 TEL: 1-604-270-0440; EMAIL:,,LIVINGSTON INTERNATIONAL6700 CHEMIN DE LA COTE DE LIESSE STST LAURENT QUEBEC H4T 2B5   ,USA T3+  Import
8751,2022-07-06,810411,MAGNESIUM INGOT PO NO.:4500209708 PACKAGES=BUNDLES,FERROGLOBE,FERROGLOBE,JINZHI GROUP HONG KONG LIMITED,167.0,PKG,-,0.0,Panama,United States,Baltimore,167.0,PKG,-,-,Panama,-,-,TXSL2GG04900,-,0,-,PO NO.:4500209708 MAGNESIUM INGOT BUNDLE NO.:1-167 PIECES:835 NETWEIGHT:101949KGS GROSS WEIGHT:102116KGS,,102116.0,2017 STATE ROUTE 821 COMPLEX2 SOUTH BUILDING 21 MARIETTAMARIETTA OH 45750      USMARIETTA             OH45750US   ,"OFFICE NO 12 ON 19/F HO KING COMM CTR, 2-16YUEN ST MONGKOK KL,,HONGKONG,CN   ",2017 STATE ROUTE 821 COMPLEX2 SOUTH BUILDING 21 MARIETTAMARIETTA OH 45750      USMARIETTA             OH45750US   ,USA T3+  Import
8752,2022-04-12,810411,MAGNESIUM INGOT,RIO TINTO ALCAN INC,LIVINGSTON INTERNATIONAL INC,TAIYUAN YIWEI INTERNATIONAL,45.0,PKG,-,0.0,China,United States,Tacoma,45.0,PKG,-,-,China,-,-,,-,0,-,ORDER NO  3011595570,,60539.0,C/O BANDSTRA TRANSPORTATION SYSTEMS9920 RIVER DRIVE RICHMOND BC CANADA V6X 3S3 TEL: 1-604-270-0440; EMAIL:,MAGNESIUM TRADING CO. LTD|FUJIAYAO NITUN COUNTY YANGQU TOWN|TAIYUAN CHINA|VIKKI. ZHANG@YWMAG. COM,DUMMY DUMMY WA 99999 US,USA T3+  Import
8753,2022-07-20,810411,MAGNESIUM INGOT - MAGNESIUM INGOT HS:8104110000,ABASTECEDORA DE METALES YDERIVADOS,DA HINOJOSA SA DE CV,CHAMP MERIT HK LIMITED,20.0,BAG,-,0.0,South Korea,United States,Mobile,20.0,BAG,-,-,Busan,-,-,,-,0,-,"MILIAN NO.1, ...20SAME ",,20040.0,"SA DE CVHACIENDA GUADALUPE NUM 100 LOTE COLEJIDO MARIN C. P 66700 , MARIN , N. L. MEXICO ,  MEXICO ","UNIT 2508A, 25/F BANKOF AMERICA TOW ERCENTRAL HONGKONG SDNF HONG KONG",DHI 971017 7Z2 GOLFO DE CALIFORNIANORTE NO KM BLVD RIO TAMESI Y RIOPANUCO PUERTO INDUSTRIAL CP 89603   ,USA T3+  Import
8754,2022-07-25,810411,MAGNESIUM INGOT 7.5KG,RIO TINTO ALCAN INC,IDEAL DEC,SHANXI CREDIT MAGNESIUM CO LTD,200.0,BDL,-,0.0,China,United States,Tacoma,200.0,BDL,-,-,China,-,-,,-,0,-,SUPPLIER NAME ,,198418.0,"409-1190, AVENUE DES CANADIENS-|MONTREAL","WEST 9F.,ZHONGJIAN BUILDING, YUDU 
MAIN ROAD,YUNCHENG,SHANXI,CHINA","150, BOULEVARD MONTREAL-TORONTOMONTREAL (QC) H8S 4L8CONTACT:DAVID VACHONTEL: 1 514 634 8886 OR   ",USA T3+  Import
8755,2022-07-25,810411,MAGNESIUM INGOT 7.5KG,RIO TINTO ALCAN INC,IDEAL DEC,SHANXI CREDIT MAGNESIUM CO LTD,200.0,BDL,-,0.0,China,United States,Tacoma,200.0,BDL,-,-,China,-,-,,-,0,-,SUPPLIER NAME ,,198418.0,"409-1190, AVENUE DES CANADIENS-|MONTREAL","WEST 9F.,ZHONGJIAN BUILDING, YUDU 
MAIN ROAD,YUNCHENG,SHANXI,CHINA","150, BOULEVARD MONTREAL-TORONTOMONTREAL (QC) H8S 4L8CONTACT:DAVID VACHONTEL: 1 514 634 8886 OR   ",USA T3+  Import
8756,2022-05-16,810411,MAGNESIUM INGOT PURCHASE ORDER:4283174,ELKEM METAL CANADA INC,BOLLORE LOGISTICS CANADA 90 ADMIRAL BOULEVARD MISSISSAUGA ONTARIO,NINGXIA SUN MAGNESIUM INDUSTRY,45.0,PLT,-,0.0,South Korea,United States,Seattle,45.0,PLT,-,-,Busan,-,-,TXSL1100077032,-,0,-,N/M,,20343.0,"VICTOIRE DE SOREL, QUEBEC 206 RANG|QUEBEC QC J0G 1T0 CANADA","THE SUN MOUNTAIN DEVELOPMENT IN WUZHONGCITY, NINGXIA CN","MISSISSAUGA,ONTARIO,CANADA L5T 2W1
TEL:(905)677-9022
FAX:(905)673-6077",USA T3+  Import
8757,2022-07-01,810411000000,MAGNESIUM INGOT,MAGNESIUM AND METAL TOZLARI END STR VE T CARET A,,SOLIKAMSK DESULPHURIZER WORKS,15390.0,KGS,-,94167.51,Russia,Turkey,Cerkezkoy Customs Mud,15390.0,KGS,-,-,Not Available,-,-,22590400IM00019685,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8758,2022-07-21,810411000000,PURE MAGNESIUM,HENEKEN METAL JOINT STOCK COMPANY,,HENEKEN S R O,14847.0,KGS,-,83291.67,China,Turkey,Dilovasi,14847.0,KGS,-,-,Not Available,-,-,22410500IM00085058,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8759,2022-08-08,810411000000,MAGNESIUM INGOT (99.90%),Yildirim Casting and Anot Sana Tic Ltd ti,,DACHANG INDUSTRY TRADE PTY LTD,54000.0,KGS,-,350460.0,China,Turkey,Ambarli,54000.0,KGS,-,-,Not Available,-,-,22343100IM00164330,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8760,2022-06-15,810411000000,RAW MAGNESIUM INNOTS,SARAY D K M VE MADEN EKSAM SANAY TUR ZM ANON M RKET,,MTALX LTD,25000.0,KGS,-,171250.0,China,Turkey,Ambarli,25000.0,KGS,-,-,Not Available,-,-,22343100IM00126337,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8761,2022-09-06,810411000000,MAGNESIUM INGOT,MAGMETT METAL METALURJ SANAY VE T CARET ANON M RKET,,DACHANG INDUSTRY TRADE PTY LTD,25000.0,KGS,-,150000.0,China,Turkey,Ambarli,25000.0,KGS,-,-,Not Available,-,-,22343100IM00189165,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8762,2022-09-01,810411000000,MAGNESIUM INGOT,MAGNESIUM AND METAL TOZLARI END STR VE T CARET A,,ALMAMET INDUSTRIAL SOLUTIONS,54000.0,KGS,-,224100.0,China,Turkey,Ambarli,54000.0,KGS,-,-,Not Available,-,-,22343100IM00188575,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8763,2022-09-12,810411000000,MAGNESIUM,ISTANBUL METAL SANAY VE T CARET ANON M RKET,,ELKOMET CO LTD,25000.0,KGS,-,185625.0,China,Turkey,Ambarli,25000.0,KGS,-,-,Not Available,-,-,22343100IM00193254,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8764,2022-10-14,810411000000,99.95% PROCESSED MAGNESIUM,TRAXYS EUROPE S A,,KAR MAGNESIUM METAL MARKETING AND FOREIGN TRADE JOINT STOCK COMPANY,116024.0,KGS,-,1408531.36,Turkey,United States,Not Available,116024.0,KGS,-,-,Gemlik,-,-,22160400EX00105022,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Export
8765,2022-10-20,810411000000,"CGMG1030ML10,000UGML MAGNESIUM 30ML",Etna Laboratory Solutions Industry Trade Limited Company,,INORGANIC VENTURES,3.0,NOS,-,75.75,United States,Turkey,Istanbul,3.0,PCS,-,-,Not Available,-,-,22341453IM00542581,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,"300 TECHNOLOGY DRIVE CHRISTIANSBURG , VIRGINIA 24073 UNITED STATES  UNITED STATES",,Turkey T3  Import
8766,2022-10-11,810411000000,MAGNESIUM INGOT,EROVA FOREIGN TRADE ANON M RKET,,DACHANG INDUSTRY TRADE PTY LTD,200000.0,KGS,-,744000.0,China,Turkey,Dilovasi,200000.0,KGS,-,-,Not Available,-,-,22410500IM00118147,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8767,2022-01-31,810411000000,99.80 %Unqualified Magnesium,TRAXYS EUROPE SA,,Snow Magnesium Metal Marketing and Foreign Trade Joint Stock Company,98875.0,KGS,-,1013468.75,Turkey,Belgium,Not Available,98875.0,KGS,-,-,Gemlik,-,-,8VUCVYLZP2O4RNTK,-,-,-,-,Those containing at least 99.8 % magnesium in terms of weight,0.0,9-21 ROUTE DARLON L-8009 STRASSEN|LUXEMBOURG ATTN CRISTINA MEDRANO|TEL +34 91 378 9735|VAT LU 13238340,,,Turkey T3  Export
8768,2022-03-31,810411000000,Magnesium ingot,Magnesium and Metal Dusts Industrial Trade Inc,,W NTEX FAR EAST LTD,108000.0,KGS,-,707400.0,China,Turkey,Cerkezkoy Customs Mud,108000.0,KGS,-,-,Not Available,-,-,Z2A8ZW0QXAUCPBZU,-,-,-,-,Those containing at least 99.8 % magnesium in terms of weight,0.0,,,,Turkey T3  Import
8769,2022-04-04,810411000000,MAGNESIUM INGOT *25000 KG = 25 MT*,Yamer Industrial Products Trade Limited Company,,MTALX LTD,25000.0,KGS,-,206875.0,China,Turkey,Izmir,25000.0,KGS,-,-,Not Available,-,-,22350300IM00034210,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8770,2022-03-28,810411000000,Magnesium (Pure Mg),Heneken Metal Anonymous Company,,Heneken S R O,50000.0,KGS,-,357500.0,Netherlands,Turkey,Dilovasi,50000.0,KGS,-,-,Not Available,-,-,Z1OD6QN4CODNYWNB,-,-,-,-,Those containing at least 99.8 % magnesium in terms of weight,0.0,,,,Turkey T3  Import
8771,2022-06-15,810411000000,RAW MAGNESIUM (UNPROCESSED MAGNESIUM WITH MINIMUM 99.8% MAGNESIUM by WEIGHT),EKSEN D K MHANE MAL VE EK B L ISI S AN VE T C LTD T,,SIMAG INVESTMENT LIMITED,25000.0,KGS,-,174975.0,China,Turkey,Derince,25000.0,KGS,-,-,Not Available,-,-,22410300IM00053083,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8772,2022-06-16,810411000000,MAGNESIUM,CMS JANT VE MAK NA SANAY ANON M RKET,,HOESCH METALS ALLOYS GMBH,7000.0,KGS,-,76300.0,China,Turkey,Aliaga,7000.0,KGS,-,-,Not Available,-,-,22351900IM00020704,-,-,-,-,Containing at least 99.8% magnesium by weight,0.0,,,,Turkey T3  Import
8773,2022-02-25,810411000000,99.95 %processed magnesium,TRAXYS EUROPE S A,,Snow Magnesium Metal Marketing and Foreign Trade Joint Stock Company,24058.0,KGS,-,282681.5,Turkey,Luxembourg,Not Available,24058.0,KGS,-,-,Gemlik,-,-,MR26LJ1NFFXHVW11,-,-,-,-,Those containing at least 99.8 % magnesium in terms of weight,0.0,,,,Turkey T3  Export
8774,2022-02-01,810411000000,Magnesium ingot,Magnesium and Metal Dusts Industrial Trade Inc,,ALMAMET GMBH GEWERBESTRASSE 5A D 83404,108000.0,KGS,-,858600.0,China,Turkey,Cerkezkoy Customs Mud,108000.0,KGS,-,-,Not Available,-,-,HKSNUS4Q7NNS0P8V,-,-,-,-,Those containing at least 99.8 % magnesium in terms of weight,0.0,,"AINRING, GERMANY",,Turkey T3  Import
8775,2022-02-22,810411000000,"Magnesıum Ignot 99,9",BDM B LG NO LU CASTING MATERIALS INDUSTRY AND TRADE JOINT STOCK COMPANY,,TCG TRADING CO LIMITED,25000.0,KGS,-,132500.0,China,Turkey,Izmir,25000.0,KGS,-,-,Not Available,-,-,07271A6KRO2QTUAF,-,-,-,-,Those containing at least 99.8 % magnesium in terms of weight,0.0,,,,Turkey T3  Import
8776,2022-03-21,81041100,2 X 20 CONTAINERS CONTAINING 40 PACKAGES OF MAGNESIUM INGOT,AMG BRASIL SA,,Jinson Metal Ltd,0.0,KGS,-,173000.0,China,Brazil,Rio De Janeiro,49035.0,KGS,-,-,Xingang,-,-,42237361,-,2,-,-,,49035.0,Rod LMG 841 Sn km 18 Volta Grande Nazareno Minas Gerais Brazil 36370000,China,,Brazil T3  Import
8777,2020-06-22,8104110000,MAGNESIUM,DURALUM S A,,Z To Order and NA,25040.0,KGS,-,95956.85,China,Ecuador,Not Available,25040.0,KGS,-,-,Not Available,-,-,,-,-,-,-,"Con un contenido de magnesio superior o igual al 99,8% en peso",0.0,,,,Ecuador T3+  Import
8778,2020-08-27,8104110000,MAGNESIUM 99.9%,DURALUM S A,,PAXFORD,25000.0,KGS,-,95115.4,China,Ecuador,Not Available,25000.0,KGS,-,-,Tianjin,-,-,CEC2020ONEU0077,-,-,-,-,"Con un contenido de magnesio superior o igual al 99,8% en peso",0.0,,,,Ecuador T3+  Import
8779,2020-01-06,8104110000,MAGNESIUM METALLIC INGOTS 99.95%,CORPORACION ECUATORIANA DE ALUMINIO S A CEDAL,,Ningbo Distant Chemicals Co Ltd,5000.0,KGS,-,14901.53,China,Ecuador,Not Available,5000.0,KGS,-,-,Tianjin,-,-,CEC2019HLCU5188,-,-,-,-,"Con un contenido de magnesio superior o igual al 99,8% en peso",0.0,,"Jingjia Road 188 Long Unit, Jiangdong, Ningbo, Zhejiang, China, 315040",,Ecuador T3+  Import
8780,2020-02-12,8104110000,MAGNESIUM METALLIC INGOTS 99.95%,CORPORACION ECUATORIANA DE ALUMINIO S A CEDAL,,Ningbo Distant Chemicals Co Ltd,4985.0,KGS,-,14901.53,China,Ecuador,Not Available,4985.0,KGS,-,-,Xingang,-,-,CEC2020ONEU0061,-,-,-,-,"Con un contenido de magnesio superior o igual al 99,8% en peso",0.0,,"Jingjia Road 188 Long Unit, Jiangdong, Ningbo, Zhejiang, China, 315040",,Ecuador T3+  Import
8781,2020-10-11,81041100,"Unwrought Magnesium, >=99.8% Pure",Raka Industries Pvt Ltd,,GILSUNG WORKLIFE SOLUTION CO LTD CN,0.0,UNT,-,1021.389,China,Bangladesh,Chittagong Custom House,0.0,UNT,1,-,Not Available,-,-,1369641,-,-,-,-,SLICON METAL,0.0,ATPARA BOJROJOGINI; MunshiganjSadar PS; Munshiganj- 1500;Bangladesh,,,Bangladesh T3  Import
8782,2020-01-13,81041100,MAGNESIUM INGOT (99.90%),Raka Industries Pvt Ltd,,HONG KONG DINGFENG LTD 41 WING HONG,0.0,UNT,-,22.45,Hong Kong,Bangladesh,Chittagong Custom House,0.0,UNT,1.9,-,Not Available,-,-,81887,-,-,-,-,MAGNESIUM INGOT (99.90%),0.0,ATPARA BOJROJOGINI; MunshiganjSadar PS; Munshiganj- 1500;Bangladesh,,,Bangladesh T3  Import
8783,2020-01-20,81041100900A,BRAND: SM|SC,MULBAR SA,,,120.0,UNT,-,287.61,China,Argentina,Not Available,120.0,NOS,-,-,Not Available,-,-,-,-,-,-,-,OTHERS,0.0,,,,Argentina T2  Import
8784,2020-11-01,81041100,CONTAINING AT LEAST 99.8% BY WEIGHT OF MAGNESIUM,,,,50000.0,KGS,-,96320.0,China,Brazil,Not Available,50000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,50000.0,,,,Brazil T1  Import
8785,2020-03-01,81041100,CONTAINING AT LEAST 99.8% BY WEIGHT OF MAGNESIUM,,,,25000.0,KGS,-,54053.0,China,Brazil,Not Available,25000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,25000.0,,,,Brazil T1  Import
8786,2020-03-01,81041100,CONTAINING AT LEAST 99.8% BY WEIGHT OF MAGNESIUM,,,,24876.0,KGS,-,51642.0,China,Brazil,Not Available,24876.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,24876.0,,,,Brazil T1  Import
8787,2020-05-01,81041100,CONTAINING AT LEAST 99.8% BY WEIGHT OF MAGNESIUM,,,,301400.0,KGS,-,1070511.0,Israel,Brazil,Not Available,301400.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,,301400.0,,,,Brazil T1  Import
8788,2020-11-01,81041100,".Unwrought magnesium, >=99.8% pure",HUAJIA ALUMINUM INDUSTRY PLC,,,0.0,UNT,-,6596.528,China,Ethiopia,Jayapura Sentani U,0.0,UNT,-,-,Jayapura Sentani U,-,-,-,-,-,-,-,,3200.0,,,,Ethiopia T2  Import
8789,2020-05-04,81041100100G,"BRAND: N/A|MAGNESIUM INGOT 99,9",ANODOS MAGNALUN SA,,,18143.6948,KGS,-,50000.0,China,Argentina,Not Available,20.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,INGOTS,0.0,,,,Argentina T2  Import
8790,2020-10-26,81041100,MAGNESIUM INGOT 99.9% MIN 2000000973,PT MAKMUR META GRAHA DINAMIKA WISMA 77 TOWER II LT 25 JL,,Jinzhi Group Hong Kong Ltd,25.0,TNE,-,47000.0,China,Indonesia,"Belawan, Sumatra",25.0,TNE,1880,2.5,Xingang,-,-,029272,-,-,-,-,,0.0,"LETJEN S. . PARMAN KAV. 77, 
KEL. SLIPI, KEC. PALMERAH, JAKARTA 
BARAT, INDONESIA, *","216 Fa Yuen St, Prince Edward, Hong Kong",,Indonesia T3  Import
8791,2020-06-17,810411,"WITH PURE MAGNESIUMHARMLESS IN FORM OF INGOTS HS CODE: 8104.11 NET WEIGHT:19325, 00KGS 206300237 / PO14772 ",Z To Order and NA,Z To Order and NA,Z To Order and NA,21.0,BDL,-,0.0,Germany,United States,Charleston,21.0,BDL,-,-,Bremerhaven,-,-,SUDUA0BRE009562A,-,0,-,NO MARKS ,,19388.0,,,,USA T3+  Import
8792,2020-07-09,810411,"WITH PURE MAGNESIUMHARMLESS IN FORM OF INGOTS HS CODE: 8104.11 NET WEIGHT: 19737, 00KGS ORDER: 206300258 ",QUALITY LOGISTICS SOLUTION,QUALITY LOGISTICS SOLUTION,QUALITY LOGISTICS MAHLER GBR,42.0,PKG,-,0.0,Netherlands,United States,Charleston,42.0,PKG,-,-,Rotterdam,-,-,,-,0,-,NO MARKS ,,39680.0,"4600 34TH ST / ORLANDO 32811, FL,USAPH:(001)5613512956/(001)9543537447SERVICE@QUALITYLOGISTICS.US   ",DIEDRICH-SPECKMANN-STRASSE 5F|LILIENTHAL NIEDERSACHSEN|28865 GERMANY,"4600 34TH ST / ORLANDO 32811, FL,USAPH:(001)5613512956/(001)9543537447SERVICE@QUALITYLOGISTICS.US   ",USA T3+  Import
8793,2020-10-20,81041100100G,BRAND: HOESCH|MAGNESIUM METAL INGO,MDM CHEMICAL GROUP SRL,,,8878.0,KGS,-,19234.42,China,Argentina,Not Available,8878.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,INGOTS,0.0,,,,Argentina T2  Import
8794,2020-05-05,810411,"WITH PURE MAGNESIUMHARMLESS IN FORM OF INGOTS HS CODE: 8104.11 NET WEIGHT: 18810, 00KGS ",QUALITY LOGISTICS SOLUTION,QUALITY LOGISTICS SOLUTION,QUALITY LOGISTICS MAHLER GBR,18.0,PKG,-,0.0,Germany,United States,New York,18.0,PKG,-,-,Bremerhaven,-,-,,-,0,-,NO MARKS ,,18864.0,"4600 34TH ST / ORLANDO 32811, FL,USAPH:(001)5613512956/(001)9543537447SERVICE@QUALITYLOGISTICS.US   ",DIEDRICH-SPECKMANN-STRASSE 5F|LILIENTHAL NIEDERSACHSEN|28865 GERMANY,"4600 34TH ST / ORLANDO 32811, FL,USAPH:(001)5613512956/(001)9543537447SERVICE@QUALITYLOGISTICS.US   ",USA T3+  Import
8795,2020-12-16,81041100,MAGNESIUM INGOT SPEC:7.5KG +/- 0.5KG,PT INDAL ALUMINIUM INDUSTRY,,HANGZHOU HANKE TRADING CO LTD,15.0,TNE,-,29475.0,China,Indonesia,Tanjung Priok,15.0,TNE,1965,2.5,Xingang,-,-,134250,-,-,-,-,,0.0,"DESA SAWOTRATAP GEDANGAN, SIDOARJO,61254,INDONESIA",CO. LTD NO. H6 LUCKY STAR MOTORCYCLE ACCESSORIES,,Indonesia T3  Import
8796,2020-03-26,810411,"PURE MAGNESIUM HARMLESS IN FORM OF INGOTS HS CODE: 8104.11 NET WEIGHT:18896, 00KGS ORDER: 196300599 / PO14036 ",QUALITY LOGISTICS SOLUTION,QUALITY LOGISTICS SOLUTION,QUALITY LOGISTICS MAHLER GBR,20.0,PKG,-,0.0,Netherlands,United States,Charleston,20.0,PKG,-,-,Rotterdam,-,-,,-,0,-,NO MARKS ,,19176.0,"4600 34TH ST / ORLANDO 32811, FL,USAPH:(001)5613512956/(001)9543537447SERVICE@QUALITYLOGISTICS.US   ",DIEDRICH-SPECKMANN-STRASSE 5F|LILIENTHAL NIEDERSACHSEN|28865 GERMANY,"4600 34TH ST / ORLANDO 32811, FL,USAPH:(001)5613512956/(001)9543537447SERVICE@QUALITYLOGISTICS.US   ",USA T3+  Import
8797,2020-03-21,810411,MAGNESIUM INGOT RIO TINTO SERVICE CONTRACT 5861540 PURCHASE ORDER NUMBER 3010372894 XFAX +1(514)288-9161 ,RIO TINTO ALCAN INC,LIVINGSTON INTERNATIONAL INC,SHANXI INT L IMPORT AND EXPORT,20.0,NOS,-,0.0,South Korea,United States,Tacoma,20.0,PCS,-,-,Busan,-,-,,-,0,-,AS PER BUYERS REQUEST TGCU2087837/61- 80 /19811KGS/ 19711KGS . ,,19811.0,C/O BANDSTRA TRANSPORTATION SYSTEMS9920 RIVER DRIVE RICHMOND BC CANADA V6X 3S3 TEL: 1-604-270-0440; EMAIL:,"CO., LTD.ROOM 21-G, KING OFFICEBUILDING, NO.9 FUXI STR.,TAIYUAN,SHANXI,CHINA   ",DUMMY DUMMY WA 99999 US,USA T3+  Import
8798,2020-03-21,810411,MAGNESIUM INGOT RIO TINTO SERVICE CONTRACT 5861540 PURCHASE ORDER NUMBER 3010308761 XFAX +1(514)288-9161 ,RIO TINTO ALCAN INC,LIVINGSTON INTERNATIONAL INC,SHANXI INT L IMPORT AND EXPORT,20.0,NOS,-,0.0,South Korea,United States,Tacoma,20.0,PCS,-,-,Busan,-,-,,-,0,-,AS PER BUYERS REQUEST IPXU3920682/161- 180/ . ,,19791.0,C/O BANDSTRA TRANSPORTATION SYSTEMS9920 RIVER DRIVE RICHMOND BC CANADA V6X 3S3 TEL: 1-604-270-0440; EMAIL:,"CO., LTD.ROOM 21-G, KING OFFICEBUILDING, NO.9 FUXI STR.,TAIYUAN,SHANXI,CHINA   ",DUMMY DUMMY WA 99999 US,USA T3+  Import
